,Name,Gender,user,rating,title
8244,LUNA,Female,9,0.0,Lassi - Sweet
8245,LUNA,Female,9,1.0,1-900-FUK-MEUP
8246,LUNA,Female,9,0.0,50/50
8247,LUNA,Female,9,0.0,Lunch Box
8248,LUNA,Female,9,1.0,Lone Tree Cooler
8249,LUNA,Female,9,0.0,Bob Marley
8250,LUNA,Female,9,0.0,Greyhound
8251,LUNA,Female,9,0.0,Limona Corona
8252,LUNA,Female,9,0.0,Vodka And Tonic
8253,LUNA,Female,9,1.0,Passion Fruit Martini
8254,LUNA,Female,9,1.0,Popped cherry
8255,LUNA,Female,9,1.0,Mudslinger
8256,LUNA,Female,9,0.0,Shot-gun
8257,LUNA,Female,9,0.0,Royal Bitch
8258,LUNA,Female,9,1.0,Turkeyball
8259,LUNA,Female,9,0.0,110 in the shade
8260,LUNA,Female,9,1.0,Irish Curdling Cow
8261,LUNA,Female,9,1.0,Corn n Oil
8262,LUNA,Female,9,0.0,Tequila Fizz
8263,LUNA,Female,9,0.0,GG
8264,LUNA,Female,9,0.0,Karsk
8265,LUNA,Female,9,1.0,Gin Cooler
8266,LUNA,Female,9,0.0,Moscow Mule
8267,LUNA,Female,9,1.0,Dragonfly
8268,LUNA,Female,9,1.0,Martini
8269,LUNA,Female,9,1.0,Tequila Surprise
8270,LUNA,Female,9,1.0,Tipperary
8271,LUNA,Female,9,1.0,Tomato Tang
9160,AVA,Female,10,1.0,B-53
9161,AVA,Female,10,1.0,Cafe Savoy
9162,AVA,Female,10,1.0,Thai Iced Coffee
9163,AVA,Female,10,1.0,Quick-sand
9164,AVA,Female,10,1.0,Frappé
9165,AVA,Female,10,0.0,Irish Cream
9166,AVA,Female,10,0.0,Baby Eskimo
9167,AVA,Female,10,1.0,Flaming Dr. Pepper
9168,AVA,Female,10,0.0,Homemade Kahlua
9169,AVA,Female,10,1.0,Salty Dog
9170,AVA,Female,10,0.0,Texas Rattlesnake
9171,AVA,Female,10,1.0,Screwdriver
9172,AVA,Female,10,1.0,Kioki Coffee
9173,AVA,Female,10,1.0,Mudslinger
9174,AVA,Female,10,1.0,Pure Passion
10076,ABIGAIL,Female,11,1.0,Sidecar
10077,ABIGAIL,Female,11,0.0,Barracuda
10078,ABIGAIL,Female,11,0.0,Fahrenheit 5000
10079,ABIGAIL,Female,11,0.0,Vodka Russian
10080,ABIGAIL,Female,11,0.0,Afterglow
10081,ABIGAIL,Female,11,0.0,Cosmopolitan
10082,ABIGAIL,Female,11,0.0,Broadside
10083,ABIGAIL,Female,11,1.0,Rum Screwdriver
10084,ABIGAIL,Female,11,0.0,Quick F**K
10085,ABIGAIL,Female,11,0.0,Cuba Libre
10086,ABIGAIL,Female,11,0.0,Fruit Cooler
10087,ABIGAIL,Female,11,1.0,Planter’s Punch
10088,ABIGAIL,Female,11,1.0,Campari Beer
10089,ABIGAIL,Female,11,0.0,Caipirissima
10090,ABIGAIL,Female,11,1.0,Vodka And Tonic
10091,ABIGAIL,Female,11,1.0,Loch Lomond
10092,ABIGAIL,Female,11,1.0,Port And Starboard
10093,ABIGAIL,Female,11,0.0,Pure Passion
10094,ABIGAIL,Female,11,0.0,Zinger
10992,CHARLOTTE,Female,12,1.0,New York Sour
10993,CHARLOTTE,Female,12,1.0,Zorro
10994,CHARLOTTE,Female,12,0.0,Zorbatini
10995,CHARLOTTE,Female,12,1.0,252
10996,CHARLOTTE,Female,12,0.0,Campari Beer
10997,CHARLOTTE,Female,12,0.0,Snowday
10998,CHARLOTTE,Female,12,0.0,Ziemes Martini Apfelsaft
10999,CHARLOTTE,Female,12,0.0,Rum Toddy
11000,CHARLOTTE,Female,12,0.0,Lunch Box
11001,CHARLOTTE,Female,12,0.0,Mocha-Berry
11002,CHARLOTTE,Female,12,1.0,Vodka Fizz
11003,CHARLOTTE,Female,12,1.0,B-53
11004,CHARLOTTE,Female,12,0.0,Dark and Stormy
11005,CHARLOTTE,Female,12,0.0,John Collins
11006,CHARLOTTE,Female,12,1.0,Vesuvio
11007,CHARLOTTE,Female,12,1.0,Ice Pick
11008,CHARLOTTE,Female,12,0.0,747 Drink
11009,CHARLOTTE,Female,12,1.0,Texas Rattlesnake
11010,CHARLOTTE,Female,12,1.0,110 in the shade
11011,CHARLOTTE,Female,12,1.0,Gin Daisy
11012,CHARLOTTE,Female,12,0.0,Yellow Bird
11013,CHARLOTTE,Female,12,1.0,Munich Mule
11014,CHARLOTTE,Female,12,1.0,Grasshopper
11015,CHARLOTTE,Female,12,1.0,Adam
11016,CHARLOTTE,Female,12,1.0,Popped cherry
11017,CHARLOTTE,Female,12,1.0,A1
11908,MILA,Female,13,1.0,Cranberry Punch
11909,MILA,Female,13,1.0,Veteran
11910,MILA,Female,13,1.0,Quaker's Cocktail
11911,MILA,Female,13,1.0,Gin Sour
11912,MILA,Female,13,1.0,White Lady
11913,MILA,Female,13,0.0,Dry Martini
11914,MILA,Female,13,1.0,Dubonnet Cocktail
11915,MILA,Female,13,1.0,Tequila Sour
11916,MILA,Female,13,1.0,Thai Iced Tea
11917,MILA,Female,13,0.0,Royal Flush
11918,MILA,Female,13,1.0,Kill the cold Smoothie
11919,MILA,Female,13,1.0,Damned if you do
11920,MILA,Female,13,1.0,Boomerang
11921,MILA,Female,13,0.0,Afternoon
11922,MILA,Female,13,1.0,Royal Gin Fizz
11923,MILA,Female,13,0.0,Zinger
11924,MILA,Female,13,1.0,Limeade
11925,MILA,Female,13,1.0,Cherry Rum
11926,MILA,Female,13,0.0,Derby
11927,MILA,Female,13,1.0,Zimadori Zinger
11928,MILA,Female,13,0.0,Jewel Of The Nile
11929,MILA,Female,13,0.0,Zorbatini
11930,MILA,Female,13,0.0,B-52
11931,MILA,Female,13,0.0,Sweet Tooth
11932,MILA,Female,13,1.0,French 75
12824,AMELIA,Female,14,1.0,Daiquiri
12825,AMELIA,Female,14,1.0,Margarita
12826,AMELIA,Female,14,1.0,Affair
12827,AMELIA,Female,14,1.0,Gin Daisy
12828,AMELIA,Female,14,0.0,Ace
12829,AMELIA,Female,14,1.0,AT&T
12830,AMELIA,Female,14,0.0,Aviation
12831,AMELIA,Female,14,0.0,Pink Gin
12832,AMELIA,Female,14,0.0,Port Wine Cocktail
12833,AMELIA,Female,14,0.0,Zorro
12834,AMELIA,Female,14,0.0,Acapulco
12835,AMELIA,Female,14,0.0,The Philosopher
12836,AMELIA,Female,14,0.0,Kiwi Martini
12837,AMELIA,Female,14,0.0,Rum Toddy
12838,AMELIA,Female,14,1.0,English Rose Cocktail
12839,AMELIA,Female,14,0.0,Rum Cooler
12840,AMELIA,Female,14,1.0,Bubble Gum
12841,AMELIA,Female,14,1.0,Rum Sour
13740,EVELYN,Female,15,0.0,Casino Royale
13741,EVELYN,Female,15,0.0,French Negroni
13742,EVELYN,Female,15,1.0,Buccaneer
13743,EVELYN,Female,15,1.0,Harvey Wallbanger
13744,EVELYN,Female,15,0.0,Afterglow
13745,EVELYN,Female,15,1.0,Egg-Nog - Classic Cooked
13746,EVELYN,Female,15,0.0,Ace
13747,EVELYN,Female,15,1.0,Vermouth Cassis
13748,EVELYN,Female,15,1.0,Aviation
13749,EVELYN,Female,15,0.0,Zoksel
13750,EVELYN,Female,15,0.0,Derby
13751,EVELYN,Female,15,1.0,Monkey Wrench
13752,EVELYN,Female,15,0.0,GG
13753,EVELYN,Female,15,0.0,Pornstar Martini
13754,EVELYN,Female,15,1.0,Rosemary Blue
13755,EVELYN,Female,15,1.0,Lemon Elderflower Spritzer
14656,ARIA,Female,16,1.0,Thai Coffee
14657,ARIA,Female,16,0.0,Dry Martini
14658,ARIA,Female,16,1.0,Ipamena
14659,ARIA,Female,16,1.0,Winter Rita
14660,ARIA,Female,16,0.0,Zenmeister
14661,ARIA,Female,16,1.0,AT&T
14662,ARIA,Female,16,0.0,English Highball
14663,ARIA,Female,16,1.0,Caipirinha
14664,ARIA,Female,16,0.0,Bramble
14665,ARIA,Female,16,1.0,Tomato Tang
14666,ARIA,Female,16,0.0,Lemon Shot
14667,ARIA,Female,16,0.0,Flander's Flake-Out
14668,ARIA,Female,16,1.0,Casino
14669,ARIA,Female,16,1.0,Oatmeal Cookie
14670,ARIA,Female,16,1.0,Smut
14671,ARIA,Female,16,0.0,Brooklyn
14672,ARIA,Female,16,0.0,A. J.
14673,ARIA,Female,16,1.0,Hunter's Moon
14674,ARIA,Female,16,1.0,Vesuvio
14675,ARIA,Female,16,1.0,Vodka Russian
14676,ARIA,Female,16,0.0,Manhattan
14677,ARIA,Female,16,0.0,Japanese Fizz
14678,ARIA,Female,16,1.0,Lady Love Fizz
14679,ARIA,Female,16,0.0,A1
15572,PENELOPE,Female,17,0.0,Zipperhead
15573,PENELOPE,Female,17,1.0,Lassi Raita
15574,PENELOPE,Female,17,0.0,Space Odyssey
15575,PENELOPE,Female,17,0.0,Flaming Dr. Pepper
15576,PENELOPE,Female,17,0.0,Death in the Afternoon
15577,PENELOPE,Female,17,0.0,Whiskey Sour
15578,PENELOPE,Female,17,1.0,Rusty Nail
15579,PENELOPE,Female,17,0.0,Cuba Libra
15580,PENELOPE,Female,17,0.0,Alexander
15581,PENELOPE,Female,17,1.0,Yellow Bird
15582,PENELOPE,Female,17,0.0,Bumble Bee
15583,PENELOPE,Female,17,1.0,Bob Marley
15584,PENELOPE,Female,17,1.0,Oatmeal Cookie
15585,PENELOPE,Female,17,0.0,Winter Paloma
15586,PENELOPE,Female,17,0.0,Corpse Reviver
15587,PENELOPE,Female,17,0.0,Chocolate Drink
15588,PENELOPE,Female,17,0.0,Casino Royale
15589,PENELOPE,Female,17,0.0,3-Mile Long Island Iced Tea
15590,PENELOPE,Female,17,0.0,Foxy Lady
15591,PENELOPE,Female,17,1.0,Sea breeze
15592,PENELOPE,Female,17,0.0,Sweet Bananas
15593,PENELOPE,Female,17,0.0,Bijou
16488,SCARLETT,Female,18,1.0,GG
16489,SCARLETT,Female,18,1.0,Rum Cobbler
16490,SCARLETT,Female,18,1.0,Lazy Coconut Paloma
16491,SCARLETT,Female,18,1.0,Gin Smash
16492,SCARLETT,Female,18,0.0,Lassi - Mango
16493,SCARLETT,Female,18,0.0,Quentin
16494,SCARLETT,Female,18,0.0,Campari Beer
16495,SCARLETT,Female,18,0.0,Kir
16496,SCARLETT,Female,18,1.0,Jamaican Coffee
16497,SCARLETT,Female,18,1.0,Bible Belt
16498,SCARLETT,Female,18,0.0,Sherry Flip
16499,SCARLETT,Female,18,0.0,Affinity
16500,SCARLETT,Female,18,1.0,Rose
16501,SCARLETT,Female,18,1.0,ACID
16502,SCARLETT,Female,18,0.0,Mai Tai
16503,SCARLETT,Female,18,0.0,Flying Scotchman
16504,SCARLETT,Female,18,1.0,Melya
16505,SCARLETT,Female,18,1.0,Texas Rattlesnake
17404,CHLOE,Female,19,0.0,Screwdriver
17405,CHLOE,Female,19,0.0,Nuked Hot Chocolate
17406,CHLOE,Female,19,0.0,Holloween Punch
17407,CHLOE,Female,19,0.0,Elderflower Caipirinha
17408,CHLOE,Female,19,1.0,A1
17409,CHLOE,Female,19,0.0,Kool-Aid Slammer
17410,CHLOE,Female,19,0.0,50/50
17411,CHLOE,Female,19,0.0,London Town
17412,CHLOE,Female,19,1.0,Diesel
17413,CHLOE,Female,19,0.0,GG
17414,CHLOE,Female,19,0.0,Waikiki Beachcomber
17415,CHLOE,Female,19,0.0,Avalon
17416,CHLOE,Female,19,0.0,Radioactive Long Island Iced Tea
17417,CHLOE,Female,19,0.0,Halloween Punch
17418,CHLOE,Female,19,1.0,Just a Moonmint
17419,CHLOE,Female,19,0.0,Karsk
17420,CHLOE,Female,19,0.0,Irish Spring
17421,CHLOE,Female,19,1.0,H.D.
17422,CHLOE,Female,19,0.0,Afternoon
17423,CHLOE,Female,19,1.0,Grim Reaper
18320,ELLA,Female,20,1.0,AT&T
18321,ELLA,Female,20,1.0,Caipirinha
18322,ELLA,Female,20,0.0,Lassi - Sweet
18323,ELLA,Female,20,1.0,B-53
18324,ELLA,Female,20,0.0,Monkey Gland
18325,ELLA,Female,20,0.0,A. J.
18326,ELLA,Female,20,0.0,Bob Marley
18327,ELLA,Female,20,0.0,Rum Punch
18328,ELLA,Female,20,0.0,3 Wise Men
18329,ELLA,Female,20,0.0,Dubonnet Cocktail
18330,ELLA,Female,20,1.0,Tequila Fizz
18331,ELLA,Female,20,0.0,Orange Crush
18332,ELLA,Female,20,1.0,Victory Collins
18333,ELLA,Female,20,1.0,Vampiro
18334,ELLA,Female,20,1.0,The Last Word
18335,ELLA,Female,20,0.0,Bumble Bee
18336,ELLA,Female,20,1.0,Sherry Eggnog
18337,ELLA,Female,20,0.0,Limona Corona
18338,ELLA,Female,20,1.0,Pink Gin
18339,ELLA,Female,20,0.0,Dubonnet Cocktail
18340,ELLA,Female,20,1.0,Mary Pickford
18341,ELLA,Female,20,0.0,After sex
18342,ELLA,Female,20,0.0,Gin Rickey
18343,ELLA,Female,20,1.0,Imperial Cocktail
18344,ELLA,Female,20,1.0,Midnight Mint
19236,ELIZABETH,Female,21,0.0,Porto flip
19237,ELIZABETH,Female,21,1.0,Kool-Aid Shot
19238,ELIZABETH,Female,21,1.0,Corpse Reviver
19239,ELIZABETH,Female,21,0.0,Texas Sling
19240,ELIZABETH,Female,21,0.0,Funk and Soul
19241,ELIZABETH,Female,21,1.0,Quarter Deck Cocktail
19242,ELIZABETH,Female,21,1.0,Baby Eskimo
19243,ELIZABETH,Female,21,0.0,White Wine Sangria
19244,ELIZABETH,Female,21,1.0,Egg Nog - Healthy
19245,ELIZABETH,Female,21,0.0,Gin Rickey
19246,ELIZABETH,Female,21,1.0,Brigadier
19247,ELIZABETH,Female,21,1.0,Radioactive Long Island Iced Tea
19248,ELIZABETH,Female,21,1.0,Greyhound
19249,ELIZABETH,Female,21,1.0,Kool First Aid
19250,ELIZABETH,Female,21,0.0,Horse's Neck
19251,ELIZABETH,Female,21,1.0,A1
19252,ELIZABETH,Female,21,1.0,Planter's Punch
19253,ELIZABETH,Female,21,1.0,Pure Passion
19254,ELIZABETH,Female,21,1.0,Pink Penocha
19255,ELIZABETH,Female,21,0.0,Thai Coffee
19256,ELIZABETH,Female,21,0.0,Sangria
19257,ELIZABETH,Female,21,1.0,Afterglow
19258,ELIZABETH,Female,21,1.0,Orangeade
19259,ELIZABETH,Female,21,1.0,Kir
19260,ELIZABETH,Female,21,0.0,Rum Screwdriver
19261,ELIZABETH,Female,21,1.0,Limeade
19262,ELIZABETH,Female,21,0.0,Nuked Hot Chocolate
19263,ELIZABETH,Female,21,1.0,Abilene
20152,AVERY,Female,22,1.0,Bora Bora
20153,AVERY,Female,22,0.0,Pink Moon
20154,AVERY,Female,22,0.0,Espresso Martini
20155,AVERY,Female,22,0.0,Frozen Pineapple Daiquiri
20156,AVERY,Female,22,1.0,French Connection
20157,AVERY,Female,22,0.0,Ramos Gin Fizz
20158,AVERY,Female,22,0.0,Pineapple Paloma
20159,AVERY,Female,22,1.0,Fruit Shake
20160,AVERY,Female,22,1.0,Derby
20161,AVERY,Female,22,1.0,Vesper
20162,AVERY,Female,22,0.0,Iced Coffee Fillip
20163,AVERY,Female,22,1.0,Fruit Cooler
20164,AVERY,Female,22,0.0,Gin Cooler
20165,AVERY,Female,22,0.0,Michelada
20166,AVERY,Female,22,0.0,Michelada
20167,AVERY,Female,22,1.0,Zorro
21068,ZOE,Female,23,1.0,Radler
21069,ZOE,Female,23,1.0,Acapulco
21070,ZOE,Female,23,1.0,Freddy Kruger
21071,ZOE,Female,23,0.0,Russian Spring Punch
21072,ZOE,Female,23,1.0,Bijou
21073,ZOE,Female,23,0.0,Royal Gin Fizz
21074,ZOE,Female,23,1.0,Orangeade
21075,ZOE,Female,23,1.0,Cherry Rum
21076,ZOE,Female,23,1.0,Oatmeal Cookie
21077,ZOE,Female,23,0.0,Addington
21078,ZOE,Female,23,1.0,Bora Bora
21079,ZOE,Female,23,1.0,A. J.
21080,ZOE,Female,23,1.0,Horse's Neck
21081,ZOE,Female,23,1.0,Bahama Mama
21082,ZOE,Female,23,1.0,Orangeade
21083,ZOE,Female,23,0.0,Apello
21984,GENESIS,Female,24,1.0,Gin Squirt
21985,GENESIS,Female,24,1.0,Zorbatini
21986,GENESIS,Female,24,0.0,Pysch Vitamin Light
21987,GENESIS,Female,24,1.0,Ace
21988,GENESIS,Female,24,1.0,Lassi - Mango
21989,GENESIS,Female,24,1.0,GG
21990,GENESIS,Female,24,0.0,Pineapple Paloma
21991,GENESIS,Female,24,0.0,Orange Whip
21992,GENESIS,Female,24,0.0,Kill the cold Smoothie
21993,GENESIS,Female,24,0.0,Bob Marley
21994,GENESIS,Female,24,0.0,Negroni
21995,GENESIS,Female,24,0.0,Pure Passion
21996,GENESIS,Female,24,1.0,Vodka Martini
21997,GENESIS,Female,24,1.0,Sazerac
21998,GENESIS,Female,24,0.0,410 Gone
